y,a0_mean_over_x,b1_mean_over_x,a0_bulk_fit
-0.25,0.05886475414935508,0.29908358740357893,0.02000855601597539
-0.2487468671679198,0.048869381299815516,0.3027872964691004,0.01990826219221807
-0.2474937343358396,0.04042950267353198,0.3057829910458978,0.019807968368460747
-0.2462406015037594,0.03343203088185879,0.3081278244493811,0.019707674544703426
-0.2449874686716792,0.027763883578755384,0.3098789446379081,0.019607380720946102
-0.243734335839599,0.023311983465093018,0.311093494198558,0.01950708689718878
-0.2424812030075188,0.01996325829324624,0.3118286103327365,0.019406793073431457
-0.2412280701754386,0.017604640871633995,0.31214142484187624,0.019306499249674137
-0.2399749373433584,0.0161230690691704,0.3120890641131947,0.019206205425916813
-0.2387218045112782,0.015406467490688282,0.31172852476133306,0.019105911602159492
-0.237468671679198,0.015329828101928917,0.3111177951390997,0.01900561777840217
-0.2362155388471178,0.015799942594657272,0.3103125118241691,0.018905323954644847
-0.2349624060150376,0.016695143457891956,0.3093704802449401,0.018805030130887527
-0.2337092731829574,0.01790238681916716,0.3083488017418823,0.018704736307130203
-0.2324561403508772,0.019308633764996745,0.30730457266676664,0.018604442483372882
-0.231203007518797,0.020800850344923735,0.3062948843706367,0.018504148659615558
-0.2299498746867168,0.02226600757547996,0.3053768231873176,0.018403854835858238
-0.2286967418546366,0.02359108144512747,0.3046074704185094,0.018303561012100913
-0.2274436090225564,0.024663052918033012,0.30404390231954126,0.018203267188343593
-0.2261904761904762,0.02536891087705379,0.30374318806678724,0.018102973364586272
-0.224937343358396,0.025595640014109352,0.3037623973597738,0.018002679540828948
-0.2236842105263158,0.025230239301411078,0.30415858985491134,0.017902385717071628
-0.2224310776942356,0.02415970957943934,0.3049888215316998,0.017802091893314304
-0.2211779448621554,0.022271056678757572,0.3063101432533574,0.017701798069556983
-0.2199248120300752,0.019451291424341037,0.3081796007523009,0.01760150424579966
-0.218671679197995,0.015587429639835093,0.31065423461564334,0.017501210422042338
-0.2174185463659148,0.010566492151859777,0.313791080270545,0.017400916598285014
-0.2161654135338346,0.010503919658448076,0.3130970188073549,0.017300622774527694
-0.2149122807017544,0.01621371611674581,0.30873423782998793,0.017200328950770373
-0.2136591478696742,0.01682728268431249,0.3083188300655526,0.01710003512701305
-0.212406015037594,0.017291616355315106,0.3079925452101526,0.01699974130325573
-0.2111528822055138,0.017619325014508105,0.3077476451963512,0.016899447479498404
-0.2098997493734336,0.017823016505739992,0.3075763922301491,0.016799153655741084
-0.20864661654135339,0.0179152986320811,0.3074710487902801,0.01669885983198376
-0.20739348370927319,0.017908779155945263,0.3074238776276278,0.01659856600822644
-0.20614035087719298,0.017816065799213125,0.30742714176452124,0.016498272184469115
-0.20488721804511278,0.017649766243362845,0.30747310449426296,0.016397978360711794
-0.20363408521303258,0.017422488129585266,0.3075540293803588,0.016297684536954474
-0.20238095238095238,0.017146839058915217,0.3076621802558941,0.01619739071319715
-0.20112781954887218,0.016835426592355224,0.3077898212229578,0.01609709688943983
-0.19987468671679198,0.01650085825103739,0.30792921665186185,0.015996803065682505
-0.19862155388471178,0.01615574151623184,0.30807263118080863,0.015896509241925184
-0.19736842105263158,0.015812683829615263,0.30821232971498547,0.01579621541816786
-0.19611528822055138,0.015484292593328348,0.30834057742598464,0.01569592159441054
-0.19486215538847118,0.015183175170119755,0.30844963975112405,0.015595627770653219
-0.19360902255639098,0.014921938883430625,0.30853178239305257,0.015495333946895897
-0.19235588972431078,0.014713191017567944,0.3085792713188328,0.015395040123138574
-0.19110275689223058,0.014569538817814965,0.30858437275943196,0.015294746299381252
-0.18984962406015038,0.014503589490555961,0.30853935320904147,0.01519445247562393
-0.18859649122807018,0.014527950203404347,0.3084364794244724,0.015094158651866607
-0.18734335839598998,0.014655228085326807,0.3082680184245254,0.014993864828109287
-0.18609022556390978,0.0148980302267752,0.30802623748931596,0.014893571004351965
-0.18483709273182958,0.015268963679812531,0.3077034041596397,0.014793277180594642
-0.18358395989974938,0.01572654485146313,0.307332738819694,0.01469298335683732
-0.18233082706766918,0.015767875692601355,0.3072565106478126,0.014592689533079998
-0.18107769423558898,0.014848436689461713,0.3078965153538966,0.014492395709322675
-0.17982456140350878,0.014630402801468,0.3079564229695046,0.014392101885565353
-0.17857142857142858,0.014433427345281594,0.308004355704468,0.01429180806180803
-0.17731829573934837,0.014255871440666113,0.3080412936043946,0.014191514238050708
-0.17606516290726817,0.014096096203354806,0.3080682167496475,0.014091220414293388
-0.17481203007518797,0.013952462745055485,0.3080861052553576,0.013990926590536065
-0.17355889724310777,0.01382333217344458,0.3080959392713879,0.013890632766778743
-0.17230576441102757,0.01370706559217003,0.30809869898235404,0.01379033894302142
-0.17105263157894737,0.013602024100847591,0.3080953646075963,0.013690045119264098
-0.16979949874686717,0.013506568795063026,0.3080869164011859,0.013589751295506776
-0.16854636591478697,0.013419060766370611,0.308074334651939,0.013489457471749454
-0.16729323308270677,0.013337861102287183,0.308058599683326,0.013389163647992131
-0.16604010025062657,0.013261330886301553,0.3080406918536177,0.013288869824234809
-0.16478696741854637,0.013187831197859294,0.3080215915556937,0.013188576000477488
-0.16353383458646617,0.01311572311238178,0.30800227921709766,0.013088282176720166
-0.16228070175438597,0.0130433677012477,0.3079837353002555,0.012987988352962844
-0.16102756892230577,0.012969126031796842,0.3079669403020823,0.012887694529205521
-0.15977443609022557,0.01289135916733611,0.3079528747542438,0.012787400705448199
-0.15852130325814537,0.012808428167133573,0.3079425192230897,0.012687106881690877
-0.15726817042606517,0.012718694086415891,0.3079368543095952,0.012586813057933554
-0.15601503759398497,0.012620517976369084,0.30793686064940845,0.012486519234176232
-0.15476190476190477,0.01251226088413968,0.3079435189128235,0.01238622541041891
-0.15350877192982457,0.012392283852832748,0.30795780980478066,0.012285931586661589
-0.15225563909774437,0.012258947921510279,0.30798071406485744,0.012185637762904267
-0.15100250626566417,0.012110614125191417,0.3080132124672626,0.012085343939146944
-0.14974937343358397,0.01194564349485184,0.3080562858208233,0.011985050115389622
-0.14849624060150377,0.011762397057421053,0.3081109149689928,0.0118847562916323
-0.14724310776942356,0.011607206259690394,0.30813945996459796,0.011784462467874977
-0.14598997493734336,0.011648251291029352,0.3080376950086529,0.011684168644117655
-0.14473684210526316,0.011563113699880485,0.3080286717297706,0.011583874820360333
-0.14348370927318296,0.011475169291607792,0.30802137675659474,0.01148358099660301
-0.14223057644110276,0.011384636486217205,0.3080156726353029,0.01138328717284569
-0.14097744360902256,0.011291733703254076,0.30801142191399444,0.011282993349088367
-0.13972431077694236,0.01119667936180406,0.3080084871426779,0.011182699525331045
-0.13847117794486216,0.011099691880491105,0.30800673087327424,0.011082405701573723
-0.13721804511278196,0.011000989677480134,0.30800601565963265,0.0109821118778164
-0.13596491228070176,0.010900791170476194,0.30800620405751866,0.010881818054059078
-0.13471177944862156,0.010799314776725952,0.3080071586246007,0.010781524230301756
-0.13345864661654136,0.010696778913013728,0.3080087419204739,0.010681230406544433
-0.13220551378446116,0.010593401995662251,0.308010816506657,0.010580936582787111
-0.13095238095238096,0.010489402440531505,0.30801324494654997,0.01048064275902979
-0.12969924812030076,0.010384998663028978,0.308015889805515,0.010380348935272468
-0.12844611528822056,0.010280409078100983,0.3080186136508186,0.010280055111515146
-0.12719298245614036,0.010175852100230164,0.30802127905162374,0.010179761287757823
-0.12593984962406016,0.010071546143435316,0.3080237485789892,0.010079467464000501
-0.12468671679197994,0.009967709621282605,0.3080258848059266,0.009979173640243177
-0.12343358395989974,0.00986456094687781,0.3080275503073413,0.009878879816485856
-0.12218045112781954,0.009762318532863653,0.30802860766006607,0.009778585992728534
-0.12092731829573934,0.00966120079142173,0.3080289194428445,0.009678292168971212
-0.11967418546365914,0.009561426134275703,0.30802834823633524,0.00957799834521389
-0.11842105263157894,0.009463212972688229,0.30802675662310175,0.009477704521456567
-0.11716791979949874,0.009366779717460989,0.3080240071876219,0.009377410697699245
-0.11591478696741854,0.009272344778939427,0.30801996251629654,0.009277116873941922
-0.11466165413533834,0.009180126567005328,0.3080144851974379,0.0091768230501846
-0.11340852130325814,0.009090343491082451,0.30800743782126794,0.009076529226427278
-0.11215538847117794,0.009001915859860465,0.3079996715419655,0.008976235402669957
-0.11090225563909774,0.008892005354662481,0.3080066184864352,0.008875941578912635
-0.10964912280701754,0.008781353744843859,0.30801545149879433,0.008775647755155313
-0.10839598997493734,0.008679091665031072,0.30801649211540655,0.00867535393139799
-0.10714285714285714,0.008577200005311033,0.308017320933166,0.008575060107640668
-0.10588972431077694,0.008475650064221157,0.3080179550840309,0.008474766283883346
-0.10463659147869674,0.008374413140292162,0.30801841170001404,0.008374472460126023
-0.10338345864661654,0.008273460532042748,0.30801870791318764,0.008274178636368701
-0.10213032581453634,0.008172763537983047,0.3080188608556785,0.008173884812611379
-0.10087719298245613,0.008072293456612516,0.3080188876596698,0.008073590988854058
-0.09962406015037593,0.007972021586420979,0.30801880545740395,0.007973297165096736
-0.09837092731829573,0.007871919225892704,0.3080186313811743,0.007873003341339413
-0.09711779448621553,0.007771957673498231,0.3080183825633328,0.007772709517582091
-0.09586466165413533,0.007672108227703634,0.3080180761362902,0.007672415693824769
-0.09461152882205513,0.007572342186957298,0.3080177292325194,0.007572121870067446
-0.09335839598997493,0.0074726308497072465,0.30801735898453386,0.007471828046310124
-0.09210526315789473,0.0073729455143826525,0.30801698252490317,0.0073715342225528025
-0.09085213032581453,0.007273257479412093,0.30801661698627075,0.00727124039879548
-0.08959899749373433,0.00717353804320772,0.30801627950133414,0.007170946575038158
-0.08834586466165413,0.007073758504175739,0.30801598720283413,0.0070706527512808355
-0.08709273182957393,0.006973890160716506,0.3080157572235778,0.006970358927523514
-0.08583959899749373,0.006873904311213086,0.30801560669642203,0.006870065103766192
-0.08458646616541353,0.006773772254042861,0.3080155527542842,0.006769771280008869
-0.08333333333333333,0.0066734652875715,0.3080156125301412,0.006669477456251547
-0.08208020050125313,0.006572954710159035,0.30801580315701893,0.006569183632494225
-0.08082706766917293,0.006472211820153022,0.3080161417680042,0.006468889808736903
-0.07957393483709273,0.006371207915893667,0.30801664549623764,0.006368595984979581
-0.07832080200501253,0.006269914295711216,0.3080173314749196,0.0062683021612222585
-0.07706766917293233,0.006168302257924442,0.30801821683730374,0.006168008337464936
-0.07581453634085213,0.006066343100843292,0.3080193187167014,0.006067714513707615
-0.07456140350877193,0.005965065219220449,0.3080198030481706,0.005967420689950292
-0.07330827067669173,0.005867932937962092,0.3080175501067969,0.00586712686619297
-0.07205513784461152,0.005767930095750555,0.30801737873946594,0.005766833042435648
-0.07080200501253132,0.0056678729856582235,0.30801723954751475,0.005666539218678325
-0.06954887218045112,0.00556776561303629,0.3080171300460086,0.005566245394921004
-0.06829573934837092,0.005467611983235682,0.3080170477500154,0.005465951571163682
-0.06704260651629072,0.005367416101606671,0.30801699017460216,0.005365657747406359
-0.06578947368421052,0.005267181973497228,0.30801695483483693,0.005265363923649037
-0.06453634085213032,0.005166913604255479,0.30801693924578816,0.0051650700998917155
-0.06328320802005012,0.00506661499922972,0.3080169409225273,0.005064776276134393
-0.06203007518796992,0.004966290163766357,0.30801695738012663,0.004964482452377071
-0.06077694235588972,0.004865943103210394,0.3080169861336561,0.0048641886286197485
-0.05952380952380952,0.004765577822907088,0.30801702469819087,0.004763894804862426
-0.05827067669172932,0.004665198328197874,0.3080170705888014,0.004663600981105105
-0.05701754385964912,0.004564808624425414,0.30801712132056264,0.004563307157347782
-0.05576441102756892,0.004464412716931479,0.3080171744085498,0.00446301333359046
-0.05451127819548872,0.0043640146110569475,0.30801722736783943,0.004362719509833138
-0.05325814536340852,0.004263618312141806,0.30801727771350823,0.004262425686075816
-0.05200501253132832,0.004163227825525145,0.308017322960634,0.004162131862318494
-0.05075187969924812,0.00406284715654538,0.3080173606242956,0.0040618380385611715
-0.04949874686716792,0.003962480310542486,0.30801738821957797,0.003961544214803849
-0.04824561403508772,0.0038621312928502826,0.30801740326155497,0.0038612503910465273
-0.046992481203007516,0.0037618041088061877,0.30801740326531196,0.003760956567289205
-0.045739348370927316,0.0036615027637434986,0.3080173857459297,0.003660662743531883
-0.044486215538847115,0.0035612312629956,0.3080173482184918,0.0035603689197745607
-0.043233082706766915,0.003460993611895646,0.3080172881980812,0.003460075096017239
-0.041979949874686714,0.0033607938157753188,0.30801720319978343,0.0033597812722599165
-0.040726817042606514,0.0032606358799658268,0.3080170907386846,0.0032594874485025946
-0.039473684210526314,0.0031605238097975213,0.30801694832987075,0.0031591936247452723
-0.03822055137844611,0.0030604616105992417,0.30801677348842965,0.00305889980098795
-0.03696741854636591,0.002959709335597953,0.3080170932105995,0.002958605977230628
-0.03571428571428571,0.0028593440609893384,0.308017122918369,0.0028583121534733057
-0.03446115288220551,0.0027589852044351292,0.30801714737968383,0.002758018329715984
-0.03320802005012531,0.002658632303965758,0.3080171669810251,0.0026577245059586614
-0.03195488721804511,0.0025582848976111057,0.3080171821088782,0.0025574306822013395
-0.03070175438596491,0.002457942523400848,0.30801719314972487,0.002457136858444017
-0.02944862155388471,0.002357604719363834,0.3080172004900493,0.0023568430346866953
-0.02819548872180451,0.0022572710235306496,0.30801720451633435,0.002256549210929373
-0.02694235588972431,0.002156940973933735,0.308017205615063,0.0021562553871720506
-0.02568922305764411,0.0020566141086008727,0.30801720417271833,0.0020559615634147287
-0.02443609022556391,0.001956289965562662,0.30801720057578197,0.0019556677396574064
-0.023182957393483708,0.0018559680828478765,0.3080171952107399,0.0018553739159000845
-0.021929824561403508,0.0017556479984887905,0.3080171884640734,0.0017550800921427622
-0.020676691729323307,0.0016553292505144333,0.3080171807222643,0.00165478626838544
-0.019423558897243107,0.0015550113769549792,0.308017172371795,0.001554492444628118
-0.018170426065162906,0.0014546939158406318,0.30801716379914856,0.0014541986208707958
-0.016917293233082706,0.0013543764052016244,0.3080171553908076,0.0013539047971134737
-0.015664160401002505,0.0012540583830682195,0.30801714753325476,0.0012536109733561516
-0.014411027568922305,0.001153739387470712,0.30801714061297275,0.0011533171495988295
-0.013157894736842105,0.0010534189564380709,0.30801713501644534,0.0010530233258415074
-0.011904761904761904,0.000953096628002922,0.30801713113015666,0.000952729502084185
-0.010651629072681704,0.0008527719401946518,0.3080171293405866,0.0008524356783268629
-0.009398496240601503,0.0007524444310442091,0.30801713003421893,0.0007521418545695408
-0.008145363408521303,0.0006521136385822683,0.308017133597535,0.0006518480308122186
-0.006892230576441102,0.0005517790807359084,0.3080171404140078,0.0005515542070548964
-0.005639097744360902,0.0004514403548341097,0.3080171508791553,0.0004512603832975744
-0.0043859649122807015,0.00035109694060928584,0.30801716537043256,0.00035096655954025227
-0.003132832080200501,0.00025074839518819474,0.3080171842773241,0.0002506727357829301
-0.0018796992481203006,0.00015039425660180142,0.3080172079863123,0.00015037891202560792
-0.0006265664160401002,5.0034062879906064e-5,0.3080172368838797,5.00850882682858e-5
